id,text,text-fixed
377_UK_UK_Approved_Document_B_vol_2,"Remaining exits need to be wide enough for all occupants, so when using Table 2.3, the largest exit should be discounted.","Remaining exits need to be wide enough for all occupants, so when using Table 2.3, the largest exit should be discounted."
378_UK_UK_Approved_Document_B_vol_2,Stairs should be at least as wide as any storey exit leading onto them.,Stairs should be at least as wide as any storey exit leading onto them.
379_UK_UK_Approved_Document_B_vol_2,"While some stairs are not subject to discounting (paragraphs 3.14 and 3.15), because the stairs will be available for other floors, the storey exits onto them are.","While some stairs are not subject to discounting (paragraphs 3.14 and 3.15), because the stairs will be available for other floors, the storey exits onto them are."
380_UK_UK_Approved_Document_B_vol_2,"To calculate how many people two or more available exits (after discounting) can accommodate, add together the maximum numbers of people that each exit width can accommodate.","To calculate how many people two or more available exits (after discounting) can accommodate, add together the maximum numbers of people that each exit width can accommodate."
381_UK_UK_Approved_Document_B_vol_2,"For example, three exits each 850mm wide accommodate 33110 = 330 people.","For example, three exits each 850mm wide accommodate 33110 = 330 people."
382_UK_UK_Approved_Document_B_vol_2,"If a ground floor storey exit and a stair share a final exit (via a ground floor lobby), then the final exit should be wide enough to evacuate people at a maximum flow rate equal to or greater than from the storey exit and stair combined (Diagram 2.6).","If a ground floor storey exit and a stair share a final exit (via a ground floor lobby), then the final exit should be wide enough to evacuate people at a maximum flow rate equal to or greater than from the storey exit and stair combined (Diagram 2.6)."
404_UK_UK_Approved_Document_B_vol_2,This can be calculated using the following formula:,This can be calculated using the following formula:
409_UK_UK_Approved_Document_B_vol_2,S is the stair width in metres.,S is the stair width in metres.
410_UK_UK_Approved_Document_B_vol_2,"If the number of people (N) entering the lobby from the ground storey is more than 60, then the distance from the foot of the stair or the storey exit to the final exit should be a minimum of 2m (see Diagram 2.6).","If the number of people (N) entering the lobby from the ground storey is more than 60, then the distance from the foot of the stair or the storey exit to the final exit should be a minimum of 2m (see Diagram 2.6)."
411_UK_UK_Approved_Document_B_vol_2,"If that minimum distance cannot be achieved, the width of the final exit (W) should be at least the width of the stair plus the width of the storey exit.","If that minimum distance cannot be achieved, the width of the final exit (W) should be at least the width of the stair plus the width of the storey exit."
413_UK_UK_Approved_Document_B_vol_2,A ground floor storey exit serving 250 people shares a common final exit with a 1.2m wide stair.,A ground floor storey exit serving 250 people shares a common final exit with a 1.2m wide stair.
416_UK_UK_Approved_Document_B_vol_2,A corridor serving as part of the means of escape in any of the following circumstances should be a protected corridor.,A corridor serving as part of the means of escape in any of the following circumstances should be a protected corridor.
417_UK_UK_Approved_Document_B_vol_2,Every corridor that serves bedrooms.,Every corridor that serves bedrooms.
418_UK_UK_Approved_Document_B_vol_2,"Every dead-end corridor (excluding recesses and extensions a maximum of 2m deep, as shown in Diagrams 2.7 and 2.8).","Every dead-end corridor (excluding recesses and extensions a maximum of 2m deep, as shown in Diagrams 2.7 and 2.8)."
419_UK_UK_Approved_Document_B_vol_2,Any corridor shared by two or more occupancies (paragraph 2.17).,Any corridor shared by two or more occupancies (paragraph 2.17).
479_UK_UK_Approved_Document_B_vol_2,"If a corridor is used for a means of escape but is not a protected corridor, even though the enclosing partitions may have no fire resistance, both of the following should be met to inhibit the spread of smoke.","If a corridor is used for a means of escape but is not a protected corridor, even though the enclosing partitions may have no fire resistance, both of the following should be met to inhibit the spread of smoke."
480_UK_UK_Approved_Document_B_vol_2,"Partitions should continue to the soffit of the structural floor above, or to a suspended ceiling.","Partitions should continue to the soffit of the structural floor above, or to a suspended ceiling."
481_UK_UK_Approved_Document_B_vol_2,"Openings into rooms from the corridor should be fitted with doors, which do not need to be fire doorsets.","Openings into rooms from the corridor should be fitted with doors, which do not need to be fire doorsets."
482_UK_UK_Approved_Document_B_vol_2,"Open planning will not inhibit the spread of smoke, but occupants can become aware of a fire quickly.","Open planning will not inhibit the spread of smoke, but occupants can become aware of a fire quickly."
484_UK_UK_Approved_Document_B_vol_2,A corridor providing access to alternative escape routes should be divided by fire doorsets fitted with a self-closing device (and associated screens) where both of the following apply.,A corridor providing access to alternative escape routes should be divided by fire doorsets fitted with a self-closing device (and associated screens) where both of the following apply.
485_UK_UK_Approved_Document_B_vol_2,It is more than 12m long.,It is more than 12m long.
486_UK_UK_Approved_Document_B_vol_2,It connects two or more storey exits.,It connects two or more storey exits.
