example_id,content,processed_content,label,metadata
6e5e61dd-039d-4079-9c3f-f52fc12efefb,For continuing horizontal structures the loaded area shall be calculated span by span.,For continuing horizontal structures the loaded area shall be calculated span by span .,O B-quality B-quality B-object O B-object I-object O O B-quality I-quality I-quality I-quality O,{'ID': '12_Finnish_StabilityOfStructures'}
fa8a6d84-eb99-490e-8169-3c65353fb553,"For large roofs, where the smaller horizontal dimension of the roof is 50 m or more, and the topography is windswept, the value of the exposure coefficient shall be at least 1.","For large roofs , where the smaller horizontal dimension of the roof is 50 m or more , and the topography is windswept , the value of the exposure coefficient shall be at least 1 .",O B-quality B-object O O O B-quality B-quality B-property O O B-object O B-value I-value O O O O O B-property O B-quality O O O O O B-property I-property O O O O B-value O,{'ID': '61_Finnish_StabilityOfStructures'}
6d9a1e8e-6fe7-4234-951a-96fdc4598bd7,"If parking spaces are provided for a building, an adequate number of them, but at least one, shall be intended for the use of a person with mobility and functional impairment.","If parking spaces are provided for a building , an adequate number of them , but at least one , shall be intended for the use of a person with mobility and functional impairment .",O B-object I-object O O O O B-object O O O O O B-object O O O O B-value O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '12_Finnish_Accessibility'}
bfdf95da-d422-47cd-83d7-a30a4969f2e6,"If the internal ties must be centred on the supporting line, the minimum value of the tie force, 10 kN, will also be applied to internal ties.","If the internal ties must be centred on the supporting line , the minimum value of the tie force , 10 kN , will also be applied to internal ties .",O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O O O O O O B-property I-property O B-value I-value O O O O O O B-quality B-object O,{'ID': '180_Finnish_StabilityOfStructures'}
4a82f789-a98a-4379-9b81-2a20cfba6c87,"If the internal ties must be centred on the supporting line, the minimum value of the tie force, 70 kN, will also be applied to internal ties.","If the internal ties must be centred on the supporting line , the minimum value of the tie force , 70 kN , will also be applied to internal ties .",O O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O O O O O O B-property I-property O B-value I-value O O O O O O B-quality B-object O,{'ID': '179_Finnish_StabilityOfStructures'}
a8b3e54e-902c-4502-99a2-8c41d46f1416,"If there are more than 60 chairs in a space, they must be linked to one another in at least four groups, unless the chairs are placed around tables.","If there are more than 60 chairs in a space , they must be linked to one another in at least four groups , unless the chairs are placed around tables .",O O O O O B-value B-object O O B-object O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O B-object O B-quality I-quality I-quality O,{'ID': '106_Finnish_SafetyOfUse'}
56517433-cf40-4b88-a9d4-18e61e0e9993,"In addition, on both sides of the toilet seat there shall be a free space of at least 800 millimetres.","In addition , on both sides of the toilet seat there shall be a free space of at least 800 millimetres .",O O O O B-property I-property O O B-object I-object O O O O B-object I-object O O O B-value I-value O,{'ID': '55_Finnish_Accessibility'}
0085ecdd-f2f0-45f5-948d-ded697c69866,"In addition, on one side of the toilet seat there shall be a free space of at least 800 millimetres.","In addition , on one side of the toilet seat there shall be a free space of at least 800 millimetres .",O O O O O B-property O O B-object I-object O O O O B-object I-object O O O B-value I-value O,{'ID': '44_Finnish_Accessibility'}
cb2f2c09-8ae6-42a4-ac21-861c912c30f9,"In buildings more than 9 metres and at most 28 metres in height, the attic and roof must be accessible via the interior and exterior of the building; in buildings more than 28 metres in height, these must be accessible via the interior.","In buildings more than 9 metres and at most 28 metres in height , the attic and roof must be accessible via the interior and exterior of the building ; in buildings more than 28 metres in height , these must be accessible via the interior .",O B-object O O B-value I-value O O O B-value I-value O B-property O O B-object O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-object O O B-value I-value O B-property O O O O B-quality I-quality I-quality I-quality O,{'ID': '126_Finnish_SafetyOfUse'}
ed2cca4a-50f7-470d-9752-dd8722385a24,"In dwellings and other premises that are used by children, restrictors must be installed on windows and other openings where there may be a danger of falling, and these must be such that they limit the easy opening of the window to 100 millimetres.","In dwellings and other premises that are used by children , restrictors must be installed on windows and other openings where there may be a danger of falling , and these must be such that they limit the easy opening of the window to 100 millimetres .",O B-object O O B-object O O B-quality I-quality I-quality O B-object O O O O B-object O O B-object O O O O O B-quality I-quality I-quality O O B-object O O O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '80_Finnish_SafetyOfUse'}
26980508-105c-49db-8595-bf001a48d757,"In rooms with no fixed seats or furnishings, the number of persons shall be calculated to be two persons per square metre.","In rooms with no fixed seats or furnishings , the number of persons shall be calculated to be two persons per square metre .",O B-object O O B-quality B-object O B-object O O B-property I-property I-property O O O O O B-value I-value I-value I-value I-value O,{'ID': '103_Finnish_SafetyOfUse'}
4e4fdf56-c45b-4d89-b18f-7a2f24a41ba9,"In spaces intended for more than 60 persons, the width of the access route must be at least 1,200 millimetres.","In spaces intended for more than 60 persons , the width of the access route must be at least 1,200 millimetres .",O B-object B-quality I-quality I-quality I-quality I-quality I-quality O O B-property O O B-object I-object O O O O B-value I-value O,{'ID': '116_Finnish_SafetyOfUse'}
d687ab7a-74e0-4d2e-8aad-27e009651634,Joints between vertical and horizontal structures shall always be designed without a reduction factor.,Joints between vertical and horizontal structures shall always be designed without a reduction factor .,B-object B-quality I-quality I-quality I-quality I-quality O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '13_Finnish_StabilityOfStructures'}
7c74b365-6fdd-494d-9675-3ae036c55348,Ladders and other structural elements at emergency exits and service routes must be designed and constructed so that they can also be used in an emergency situation.,Ladders and other structural elements at emergency exits and service routes must be designed and constructed so that they can also be used in an emergency situation .,B-object O O B-object I-object O B-object I-object O B-object I-object O O B-quality I-quality I-quality O O O O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '82_Finnish_SafetyOfUse'}
a86b58e8-046f-44b7-8e1b-00c876c8c647,"Parapets in categories A to E and panel parts of walls acting as parapets, as well as their fasteners, shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot.","Parapets in categories A to E and panel parts of walls acting as parapets , as well as their fasteners , shall be designed to the concentrated load Qk = 0.3 kN acting on a random spot .",B-object O B-property B-value O B-value O B-object I-object O B-object B-quality I-quality I-quality O O O O O B-object O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '30_Finnish_StabilityOfStructures'}
0f2dbc3b-0f3e-444e-a688-ed8faebd1226,Seats must be fixed to a base if the floor of the seating area is sloped or if there are level differences between the floors of the respective rows of seats.,Seats must be fixed to a base if the floor of the seating area is sloped or if there are level differences between the floors of the respective rows of seats .,B-object O O B-quality I-quality I-quality I-quality O O B-object O O B-object I-object O B-quality O O O O B-property I-property B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '105_Finnish_SafetyOfUse'}
5ed671ca-0cd0-47e2-ad68-1d910e5ddbdf,The access route in the seating area or standing auditorium must be directly accessible from the end of each row.,The access route in the seating area or standing auditorium must be directly accessible from the end of each row .,O B-object I-object O O B-object I-object O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '114_Finnish_SafetyOfUse'}
