example_id,content,processed_content,label,metadata
9c2051ae-9878-4772-9471-bc5b8a28c3ae,"For mechanical ventilation systems, fan units should be appropriately sized so that fans operating in normal background ventilation mode are not overly noisy, taking into consideration the use and likely background level of noise from other sources.","For mechanical ventilation systems , fan units should be appropriately sized so that fans operating in normal background ventilation mode are not overly noisy , taking into consideration the use and likely background level of noise from other sources .",O B-quality B-object I-object O B-object I-object O O B-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '23_UK_DocF_V2_Ventilation'}
fac44f87-4eb9-4f56-998c-74efa9512309,"If air barriers or vapour barriers have been used in the structure, the seams, edges and penetrations must be tight.","If air barriers or vapour barriers have been used in the structure , the seams , edges and penetrations must be tight .",O B-object I-object O B-object I-object O O O O O B-object O O B-object O B-property O B-object O O B-quality O,{'ID': '106_Finnish_Health-Humidity'}
44b436fd-26ab-4b00-82e9-9565e73bb87e,NOTE: Any method to reduce overheating risk in residential buildings must comply with all other parts of the Building Regulations.,NOTE : Any method to reduce overheating risk in residential buildings must comply with all other parts of the Building Regulations .,O O O B-object B-quality I-quality I-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '65_UK_DocO_Overheating'}
64f259ba-5280-4bf5-bea2-e18cb837a940,A water point shall incorporate a drainage point that is connected to the sewer via a drainage fixture.,A water point shall incorporate a drainage point that is connected to the sewer via a drainage fixture .,O B-object I-object O O O B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '124_Finnish_Health-WaterAndSewerage'}
3bd9e48b-ede5-465e-8fe4-7181a32dd1ec,"Water must not freeze in the systems pipes, channels or devices.","Water must not freeze in the systems pipes , channels or devices .",B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '50_Finnish_Health-Humidity'}
244aeb26-ba33-498c-8a28-989b5aa879a8,The pumping station shall be water tight and resistant to earth pressure and it may not cause odour problem.,The pumping station shall be water tight and resistant to earth pressure and it may not cause odour problem .,O B-object I-object O O B-quality I-quality O B-quality I-quality I-quality I-quality O B-object O B-quality I-quality I-quality I-quality O,{'ID': '129_Finnish_Health-WaterAndSewerage'}
89811586-c819-4eb5-99f5-c4fcefdb9520,Fixed or linked seats must be arranged as rows of seating with an access route on the side of the rows.,Fixed or linked seats must be arranged as rows of seating with an access route on the side of the rows .,B-quality O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O O B-object I-object B-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '107_Finnish_SafetyOfUse'}
4b510cad-fefb-44be-a9cb-a26e0c42994c,"If the building is connected to a heating system where heat is conveyed via heat pipes external to the building from a shared heat exchanger or heat generation unit to several buildings, the heat loss from those pipes shall be divided between the buildings in proportion to their areas.","If the building is connected to a heating system where heat is conveyed via heat pipes external to the building from a shared heat exchanger or heat generation unit to several buildings , the heat loss from those pipes shall be divided between the buildings in proportion to their areas .",O O B-object O O O O B-object I-object O B-property O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-property I-property O O B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '101_Finnish_EnergyEfficiency'}
00cded8a-5208-4c1b-bda4-9677d45b9375,The layers of attic floor structures and the ventilation must prevent the accumulation of damaging moisture into the roof structure resulting from water vapour diffusion or airflow.,The layers of attic floor structures and the ventilation must prevent the accumulation of damaging moisture into the roof structure resulting from water vapour diffusion or airflow .,O B-object O B-object B-object I-object O O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '105_Finnish_Health-Humidity'}
54907849-c48f-4267-b5f0-fc7e9279da7c,"For existing dwellings, when carrying out work on an existing system, such as installing or replacing components (e.g. replacing a boiler but retaining the pipework and heat emitters), the energy performance of the new components should be assessed.","For existing dwellings , when carrying out work on an existing system , such as installing or replacing components ( e.g . replacing a boiler but retaining the pipework and heat emitters ) , the energy performance of the new components should be assessed .",O B-quality B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O O O O O O O O O O O O O O O B-property I-property O O B-quality B-object O O B-quality O,{'ID': '409_UK_DocL_V1_ConsrvationOfFuelAndPower'}
21bf2954-bfa8-44ef-bb2e-4e34367965ba,"If a load-bearing element is required to have a longer fire resistance time with respect to integrity E and insulation I than with respect to load-bearing capacity R, the longer fire resistance time shall also be applied to the load-bearing capacity.","If a load-bearing element is required to have a longer fire resistance time with respect to integrity E and insulation I than with respect to load-bearing capacity R , the longer fire resistance time shall also be applied to the load-bearing capacity .",O O B-object I-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality B-property I-property I-property O O O B-quality I-quality I-quality I-quality I-quality O,{'ID': '88_Finnish_FireSafety'}
df6eb340-6ff0-4811-bcaf-48a6cc6dc455,"An ambulant disabled person should be able to move within, and between, storeys.","An ambulant disabled person should be able to move within , and between , storeys .",O B-quality B-object I-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '90_UK_DocM_V1_AccessAndUseOfBuildings'}
193be0e3-dfbb-4e04-ba58-1ae1ed44729b,Consideration should be given to providing an area next to certain seats for an assistance dog to rest.,Consideration should be given to providing an area next to certain seats for an assistance dog to rest .,B-object O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '131_UK_DocM_V2_AccessAndUseOfBuildings'}
f1898d1c-5d14-4f9b-8c31-e0ac7623a61c,The building control body should be provided with a report that demonstrates that the residential building passes CIBSEs TM59 assessment of overheating.,The building control body should be provided with a report that demonstrates that the residential building passes CIBSEs TM59 assessment of overheating .,O B-object I-object I-object O O O O O B-object O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O,{'ID': '47_UK_DocO_Overheating'}
d0ef750b-078c-4e63-a57f-298674c06a5e,Moisture-resistant insulation should be fitted below damp-proof course level and extend to the foundation block/structure.,Moisture-resistant insulation should be fitted below damp-proof course level and extend to the foundation block/structure .,B-quality B-object O O B-quality I-quality I-quality I-quality I-quality O B-quality I-quality I-quality I-quality I-quality O,{'ID': '136_UK_DocL_V1_ConsrvationOfFuelAndPower'}
74b9ee2c-0192-442d-b5a1-a2974d456429,"The dwelling is wheelchair adaptable such that key parts of the accommodation, including sanitary facilities and kitchens, could be easily altered to meet the needs of a wheelchair user or, where required by a local planning authority, the dwelling is wheelchair accessible.","The dwelling is wheelchair adaptable such that key parts of the accommodation , including sanitary facilities and kitchens , could be easily altered to meet the needs of a wheelchair user or , where required by a local planning authority , the dwelling is wheelchair accessible .",O B-object O B-quality I-quality O O B-object I-object I-object I-object I-object O O B-object I-object O B-object O O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality I-quality I-quality I-quality O O B-quality I-quality I-quality I-quality O,{'ID': '67_UK_DocM_V1_AccessAndUseOfBuildings'}
