example_id,tagged_sentence,relation_type
e874f337-2067-4e77-ad32-c3b857f40e7a_4,"If the <e1>atmosphere</e1> exceeds <e2>190 kN</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_5,"If the <e1>extends</e1> exceeds <e2>1m3/s</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_6,"If the <e1>domestic  hot  water cylinder heat loss</e1> exceeds <e2>8.5m2</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_7,"If the <e1>service</e1> exceeds <e2>eight per cent</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_8,"If the <e1>one-hour  A-weighted  equivalent continuous sound level of impulsive, narrow-band or low-frequency noise</e1> exceeds <e2>one metre</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_9,"If the <e1>annual percentage of heat</e1> exceeds <e2>50mm</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_10,"If the <e1>structure</e1> exceeds <e2>ten millimetres</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
e874f337-2067-4e77-ad32-c3b857f40e7a_11,"If the <e1>travel distance</e1> exceeds <e2>20 litres per second</e2>, the total minimum width of the exits shall be calculated by increasing the original 1,200 millimetres by 400 millimetres for each additional group of 60 people.",greater
eefe1191-2903-4fb8-9138-6471e09fb67d_0,The <e1>domestic hot water circulation heat loss</e1> exceeds <e2>390 millimetres</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_1,The <e1>U-value</e1> exceeds <e2>50</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_2,The <e1>class</e1> exceeds <e2>2.0 m3/(h m2)</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_3,The <e1>presence</e1> exceeds <e2>certain proportion</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_4,The <e1>Level differences</e1> exceeds <e2>10</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_5,The <e1>CO2</e1> exceeds <e2>850 millimetres</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_6,The <e1>automatic flow adjustment</e1> exceeds <e2>half</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_7,The <e1>design value</e1> exceeds <e2>2m</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_8,The <e1>surface area</e1> exceeds <e2>600 millimetres</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_9,The <e1>flow rate</e1> exceeds <e2>190  millimetres</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_10,The <e1>breaking</e1> exceeds <e2>EI 15</e2> at 11pm.,greater
eefe1191-2903-4fb8-9138-6471e09fb67d_11,The <e1>going</e1> exceeds <e2>five</e2> at 11pm.,greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_0,"In the case of the storey-level door of a dwelling, or if the <e1>lengths</e1> through the door exceeds <e2>30</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_1,"In the case of the storey-level door of a dwelling, or if the <e1>power input from controls</e1> through the door exceeds <e2>two </e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_2,"In the case of the storey-level door of a dwelling, or if the <e1>intended purpose</e1> through the door exceeds <e2>35 mg/m3 (30 ppm)</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_3,"In the case of the storey-level door of a dwelling, or if the <e1>distance of the uppermost floor level from the entry level</e1> through the door exceeds <e2>900mm</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_4,"In the case of the storey-level door of a dwelling, or if the <e1>performance standards</e1> through the door exceeds <e2>7 mg/m3 (6 ppm)</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_5,"In the case of the storey-level door of a dwelling, or if the <e1>target emission rate</e1> through the door exceeds <e2>850 millimetres</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_6,"In the case of the storey-level door of a dwelling, or if the <e1>layers</e1> through the door exceeds <e2>25mm</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_7,"In the case of the storey-level door of a dwelling, or if the <e1>dimensions</e1> through the door exceeds <e2>14 metres</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_8,"In the case of the storey-level door of a dwelling, or if the <e1>floor area</e1> through the door exceeds <e2>120</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_9,"In the case of the storey-level door of a dwelling, or if the <e1>agreed level of provision</e1> through the door exceeds <e2>0.5 kN/m2</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_10,"In the case of the storey-level door of a dwelling, or if the <e1>room temperature</e1> through the door exceeds <e2>18 dm3/s</e2>, doors must open in the direction of the exit.",greater
f420ae57-5656-4558-b1a3-1079e46bf6cc_11,"In the case of the storey-level door of a dwelling, or if the <e1>differences</e1> through the door exceeds <e2>200 millimetres</e2>, doors must open in the direction of the exit.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_0,"If a new building has a space heating or airconditioning system with an <e1>shallow projecting</e1> greater than <e2>1m2</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_1,"If a new building has a space heating or airconditioning system with an <e1>primary energy factor</e1> greater than <e2>two years</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_2,"If a new building has a space heating or airconditioning system with an <e1>sales counter</e1> greater than <e2>270 millimetres</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_3,"If a new building has a space heating or airconditioning system with an <e1>spread of fire</e1> greater than <e2>30% load</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_4,"If a new building has a space heating or airconditioning system with an <e1>heat exchanger area</e1> greater than <e2>eight per cent</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_5,"If a new building has a space heating or airconditioning system with an <e1>cross fall</e1> greater than <e2>1 in 40</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_6,"If a new building has a space heating or airconditioning system with an <e1>power input from controls</e1> greater than <e2>280mm</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_7,"If a new building has a space heating or airconditioning system with an <e1>ending</e1> greater than <e2>160 millimetres</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_8,"If a new building has a space heating or airconditioning system with an <e1>energy efficiency measures</e1> greater than <e2>250 millimetres</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_9,"If a new building has a space heating or airconditioning system with an <e1>proportion</e1> greater than <e2>15</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_10,"If a new building has a space heating or airconditioning system with an <e1>control function</e1> greater than <e2>9 metres</e2>, a building automation and control system should be installed.",greater
f5a71c7b-e852-40f2-8f88-91cda7902a7e_11,"If a new building has a space heating or airconditioning system with an <e1>gradients</e1> greater than <e2>four</e2>, a building automation and control system should be installed.",greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_0,A building with a <e1>lengths</e1> exceeding <e2>18 dm3/s</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_1,A building with a <e1>intermediate landing</e1> exceeding <e2>200 Watts per room</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_2,A building with a <e1>fire load</e1> exceeding <e2>280mm</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_3,A building with a <e1>location</e1> exceeding <e2>01:20:00</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_4,A building with a <e1>difference in light reflectance value</e1> exceeding <e2>three metres</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_5,A building with a <e1>CO2 emissions</e1> exceeding <e2>50mm</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_6,A building with a <e1>impact</e1> exceeding <e2>0.8 metres</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_7,A building with a <e1>visual contrast</e1> exceeding <e2>90</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_8,A building with a <e1>maximum number of occupants</e1> exceeding <e2>certain proportion</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_9,A building with a <e1>energy  consumption</e1> exceeding <e2>three</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_10,A building with a <e1>from the top and bottom corners of the door</e1> exceeding <e2>1400mm</e2> must be equipped with anchoring structures for safety lines.,greater
f7935bb4-9e5f-4e91-bbf1-54e45c1ef24c_11,A building with a <e1>fittings</e1> exceeding <e2>32mm</e2> must be equipped with anchoring structures for safety lines.,greater
