example_id,tagged_sentence,relation_type
e43c1e88-be80-42d9-944e-1bf0f0f82479_2,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>25mm</e1> <e2>exit</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_3,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>half a metre</e1> <e2>layers</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_4,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>44mm</e1> <e2>inner surfaces</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_5,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>270 millimetres</e1> <e2>primary energy content</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_6,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>0.7 metres</e1> <e2>water vapour resistance</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_7,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>300 millimetres</e1> <e2>travel distance</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_8,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>400kg</e1> <e2>intended purpose</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_9,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>55</e1> <e2>load</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_10,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>4</e1> <e2>Air permeability</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_11,Individual flights are: for gradients up to 1:15 not more than 10m long; for gradients up to 1:12 not more than <e1>0.05</e1> <e2>output</e2>.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_0,Individual flights are: for gradients up to 1:15 not more than <e1>half</e1> <e2>widened</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_1,Individual flights are: for gradients up to 1:15 not more than <e1>800 millimetres</e1> <e2>design solar load</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_2,Individual flights are: for gradients up to 1:15 not more than <e1>EI 15</e1> <e2>inaccuracies</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_3,Individual flights are: for gradients up to 1:15 not more than <e1>200 m2</e1> <e2>frequency</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_4,Individual flights are: for gradients up to 1:15 not more than <e1>Five ventilators</e1> <e2>primary energy</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_5,Individual flights are: for gradients up to 1:15 not more than <e1>5m</e1> <e2>energy efficiency</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_6,Individual flights are: for gradients up to 1:15 not more than <e1>0.06 m2</e1> <e2>efficiencies</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_7,Individual flights are: for gradients up to 1:15 not more than <e1>35 mg/m3 (30 ppm)</e1> <e2>exceptional circumstances</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_8,Individual flights are: for gradients up to 1:15 not more than <e1>1.2W/(m2K)</e1> <e2>surface area</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_9,Individual flights are: for gradients up to 1:15 not more than <e1>6mm</e1> <e2>standard thickness</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_10,Individual flights are: for gradients up to 1:15 not more than <e1>2 metres</e1> <e2>primary energy factor</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_11,Individual flights are: for gradients up to 1:15 not more than <e1>adequate means</e1> <e2>natural light</e2>; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_0,Individual flights are: for <e1>intended time of use</e1> up to <e2>half</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_1,Individual flights are: for <e1>level difference</e1> up to <e2>6mm</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_2,Individual flights are: for <e1>free gap</e1> up to <e2>40</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_3,Individual flights are: for <e1>width</e1> up to <e2>400mm</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_4,Individual flights are: for <e1>Extract</e1> up to <e2>8.5m2</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_5,Individual flights are: for <e1>total useful floor area</e1> up to <e2>0.35W/(m2K)</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_6,Individual flights are: for <e1>locations</e1> up to <e2>9 metres</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_7,Individual flights are: for <e1>energy efficiency</e1> up to <e2>90</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_8,Individual flights are: for <e1>Capacities</e1> up to <e2>23C</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_9,Individual flights are: for <e1>U-value</e1> up to <e2>two</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_10,Individual flights are: for <e1>input charge</e1> up to <e2>850 millimetres</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e43c1e88-be80-42d9-944e-1bf0f0f82479_11,Individual flights are: for <e1>service</e1> up to <e2>0.8 metres</e2> not more than 10m long; for gradients up to 1:12 not more than 5m long.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_0,The <e1>Ventilation</e1> of the water available from the hot water system may not exceed <e2>250 millimetres</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_1,The <e1>maximum number of occupants</e1> of the water available from the hot water system may not exceed <e2>6mm</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_2,The <e1>tie force</e1> of the water available from the hot water system may not exceed <e2>8 per cent (1:12.5)</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_3,The <e1>air tightness</e1> of the water available from the hot water system may not exceed <e2>3</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_4,The <e1>alongside the leading edge</e1> of the water available from the hot water system may not exceed <e2>adequate means</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_5,The <e1>structure</e1> of the water available from the hot water system may not exceed <e2>1000m2</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_6,The <e1>condition</e1> of the water available from the hot water system may not exceed <e2>50 m</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_7,The <e1>sections</e1> of the water available from the hot water system may not exceed <e2>65mm</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_8,The <e1>extends</e1> of the water available from the hot water system may not exceed <e2>650mm</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_9,The <e1>flow rate</e1> of the water available from the hot water system may not exceed <e2>20 millimetres</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_10,The <e1>Length</e1> of the water available from the hot water system may not exceed <e2>9 metres</e2>.,less-equal
e8340500-38b6-461b-b00d-d3aa44ac1f0b_11,The <e1>area</e1> of the water available from the hot water system may not exceed <e2>B</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_0,The <e1>Level differences</e1> must not exceed the individual dwellings <e2>heat emission capacity</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_1,The <e1>long</e1> must not exceed the individual dwellings <e2>rated output</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_2,The <e1>exposure coefficient</e1> must not exceed the individual dwellings <e2>energy consumption</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_3,The <e1>travel</e1> must not exceed the individual dwellings <e2>control function</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_4,The <e1>indoor units</e1> must not exceed the individual dwellings <e2>differences</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_5,The <e1>distance of the basement storey floor from the entry level</e1> must not exceed the individual dwellings <e2>value</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_6,The <e1>Extract</e1> must not exceed the individual dwellings <e2>anthracite figure</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_7,The <e1>Air flow rates</e1> must not exceed the individual dwellings <e2>Leakage</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_8,The <e1>feasibility of installing high-efficiency alternative systems</e1> must not exceed the individual dwellings <e2>side edges</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_9,The <e1>location</e1> must not exceed the individual dwellings <e2>selection</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_10,The <e1>thresholds</e1> must not exceed the individual dwellings <e2>gradient</e2>.,less-equal
ef4f54b6-1099-4404-9fa2-d0c0d5e55543_11,The <e1>U-values</e1> must not exceed the individual dwellings <e2>prevailing wind direction</e2>.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_0,A cube with <e1>intermediate landing</e1> of no more than <e2>1</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_1,A cube with <e1>rise</e1> of no more than <e2>two</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_2,A cube with <e1>dwelling emission rate</e1> of no more than <e2>250 millimetres</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_3,A cube with <e1>entry</e1> of no more than <e2>1000m2</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_4,A cube with <e1>Ventilation</e1> of no more than <e2>two </e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_5,A cube with <e1>steps</e1> of no more than <e2>180kW</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_6,A cube with <e1>U-values</e1> of no more than <e2>2.4m</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_7,A cube with <e1>extends</e1> of no more than <e2>28 metres</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_8,A cube with <e1>vertical spacing</e1> of no more than <e2>56 metres</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_9,A cube with <e1>standards</e1> of no more than <e2>0.055555556</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_10,A cube with <e1>total minimum width</e1> of no more than <e2>900-1000mm</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
ef561e39-db90-462c-8dde-15fbeae954e5_11,A cube with <e1>construction</e1> of no more than <e2>100mm</e2> may pass between the upper edge of the barrier and the protective part.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_0,A cube with <e1>entrance level</e1> of no more than <e2>0.2</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_1,A cube with <e1>specification</e1> of no more than <e2>2.0 m3/(h m2)</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_2,A cube with <e1>widened</e1> of no more than <e2>three</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_3,A cube with <e1>indoor and outdoor conditions</e1> of no more than <e2>0.1m2</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_4,A cube with <e1>size</e1> of no more than <e2>30% load</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_5,A cube with <e1>number of wall ties per square metre</e1> of no more than <e2>1</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_6,A cube with <e1>primary energy factor</e1> of no more than <e2>18 dm3/s</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_7,A cube with <e1>relationship</e1> of no more than <e2>01:08:00</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_8,A cube with <e1>maximum capacity</e1> of no more than <e2>16/01/2023 00:00</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_9,A cube with <e1>Extract</e1> of no more than <e2>0.06 m2</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_10,A cube with <e1>wide</e1> of no more than <e2>23C</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f0c72b35-5a0a-4554-8713-96f6f73a67f1_11,A cube with <e1>target emission rate</e1> of no more than <e2>300mm</e2> may pass between the lower edge of a barriers protective part and the landing or the upper surface or edge of a step.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_0,No individual flight has a <e1>away</e1> of more than <e2>900mm</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_1,No individual flight has a <e1>level differences</e1> of more than <e2>30</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_2,No individual flight has a <e1>maintained</e1> of more than <e2>0.15 dm3/s per m2</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_3,No individual flight has a <e1>Leakage</e1> of more than <e2>200 lux</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_4,No individual flight has a <e1>service life</e1> of more than <e2>75 light source lumens per circuit-watt</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_5,No individual flight has a <e1>sum total</e1> of more than <e2>0.8 metres</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_6,No individual flight has a <e1>depth</e1> of more than <e2>0.3W/m2</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_7,No individual flight has a <e1>either side</e1> of more than <e2>2</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_8,"No individual flight has a <e1>access</e1> of more than <e2>1,200 MJ/m2</e2>.",less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_9,No individual flight has a <e1>visual contrast</e1> of more than <e2>900 millimetres</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_10,No individual flight has a <e1>category</e1> of more than <e2>0.2</e2>.,less-equal
f3bd99b4-7ea5-4968-af10-3c133c0b5aa0_11,No individual flight has a <e1>pitch</e1> of more than <e2>5m</e2>.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_0,The <e1>axle group load</e1> should not exceed <e2>190 kN</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_1,The <e1>absence</e1> should not exceed <e2>35 mg/m3 (30 ppm)</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_2,The <e1>rise</e1> should not exceed <e2>0.7W/(m2K)</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_3,The <e1>wide</e1> should not exceed <e2>five</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_4,The <e1>gradients</e1> should not exceed <e2>220 millimetres</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_5,The <e1>clear width</e1> should not exceed <e2>500kW</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_6,"The <e1>emission rate</e1> should not exceed <e2>1,000 millimetres</e2> of dwelling floor area.",less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_7,The <e1>horizontal spacing</e1> should not exceed <e2>44mm</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_8,The <e1>design solar load</e1> should not exceed <e2>two</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_9,The <e1>centre pane U-value</e1> should not exceed <e2>50 millimetres</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_10,The <e1>step</e1> should not exceed <e2>half</e2> of dwelling floor area.,less-equal
f9de28ac-45bb-4400-9d9f-8afee73bd2e3_11,The <e1>type and quality</e1> should not exceed <e2>50mm</e2> of dwelling floor area.,less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_0,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>Geo-location</e1> may be no more than <e2>20 degrees Celsius</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_1,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>design solar load</e1> may be no more than <e2>between 550mm and 700mm</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_2,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>one side</e1> may be no more than <e2>600kg/m3</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_3,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>energy efficiency</e1> may be no more than <e2>two years</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_4,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>supports</e1> may be no more than <e2>01:20:00</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_5,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>service</e1> may be no more than <e2>1 in 40</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_6,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>above</e1> may be no more than <e2>400-600mm</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_7,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>opening</e1> may be no more than <e2>270 millimetres</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_8,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>instantaneous carbon monoxide concentration</e1> may be no more than <e2>30% load</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_9,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>boiler type</e1> may be no more than <e2>1.501kWhPE/kWh</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_10,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>number of occupants</e1> may be no more than <e2>21 C</e2>.",less-equal
fb5d3054-4911-4049-ba09-1c3e80f9c07c_11,"The tread of steps in uncovered or unheated outdoor staircases must be no less than 390 millimetres, and the <e1>performance</e1> may be no more than <e2>150mm</e2>.",less-equal
