example_id,tagged_sentence,relation_type
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_10,"Where a driveway forms all, or part of, the approach route, an <e1>between a solar primary and secondary system</e1> of at least <e2>600kg/m3</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_11,"Where a driveway forms all, or part of, the approach route, an <e1>unheated</e1> of at least <e2>200 Watts per room</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_2,"Where a driveway forms all, or part of, the approach route, an <e1>demonstrate compliance with Part F of the Building Regulations</e1> of at least <e2>20 litres per second</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_3,"Where a driveway forms all, or part of, the approach route, an <e1>able to move within, and between, storeys</e1> of at least <e2>EI 15</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_4,"Where a driveway forms all, or part of, the approach route, an <e1>all</e1> of at least <e2>18 dm3/s</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_5,"Where a driveway forms all, or part of, the approach route, an <e1>linked to one another in at least four groups</e1> of at least <e2>2,100 millimetres</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_6,"Where a driveway forms all, or part of, the approach route, an <e1>uppermost</e1> of at least <e2>5m</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_7,"Where a driveway forms all, or part of, the approach route, an <e1>fixed to a base</e1> of at least <e2>01:20:00</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_8,"Where a driveway forms all, or part of, the approach route, an <e1>located in an easily accessible place</e1> of at least <e2>1800mm</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2a256a9c-0b8a-4acf-87e1-86a5857f36a3_9,"Where a driveway forms all, or part of, the approach route, an <e1>behind  surfaces  exposed  to  running  water,  repetitious splash water or water condensation</e1> of at least <e2>100</e2> wide should be provided so that a wheelchair user can pass a parked car.",greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_0,NOTE: A floor level with a <e1>time-lapse</e1> of <e2>28 metres</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_1,NOTE: A floor level with a <e1>Control</e1> of <e2>50 millimetres</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_10,NOTE: A floor level with a <e1>differences</e1> of <e2>180 millimetres</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_11,NOTE: A floor level with a <e1>distance of the basement storey floor from the entry level</e1> of <e2>3</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_2,NOTE: A floor level with a <e1>floor area</e1> of <e2>24 degrees Celsius</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_3,NOTE: A floor level with a <e1>surfaces</e1> of <e2>20 degrees Celsius</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_4,NOTE: A floor level with a <e1>number of storeys</e1> of <e2>certain proportion</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_5,NOTE: A floor level with a <e1>Signs</e1> of <e2>0.9 metres</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_6,NOTE: A floor level with a <e1>instantaneous carbon monoxide concentration</e1> of <e2>10</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_7,NOTE: A floor level with a <e1>sections</e1> of <e2>1400mm</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_8,NOTE: A floor level with a <e1>ventilation provision</e1> of <e2>40</e2> or steeper should be designed as a ramp.,greater-equal
2ca092ec-4425-4552-a389-fd0dadfbd154_9,NOTE: A floor level with a <e1>domestic hot water circulation heat loss</e1> of <e2>two </e2> or steeper should be designed as a ramp.,greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_0,"The landing in front of the outside door shall be at least <e1>(16.66 8.33 V0.4)/(1000 24)</e1> <e2>inaccuracies</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_1,"The landing in front of the outside door shall be at least <e1>7 mg/m3 (6 ppm)</e1> <e2>protection</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_10,"The landing in front of the outside door shall be at least <e1>between 550mm and 700mm</e1> <e2>floor  plate areas</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_11,"The landing in front of the outside door shall be at least <e1>800 millimetres</e1> <e2>level difference</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_2,"The landing in front of the outside door shall be at least <e1>180 millimetres</e1> <e2>that</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_3,"The landing in front of the outside door shall be at least <e1>15mm</e1> <e2>heat emission capacity</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_4,"The landing in front of the outside door shall be at least <e1>One</e1> <e2>air extract rate</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_5,"The landing in front of the outside door shall be at least <e1>18 dm3/s</e1> <e2>design value</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_6,"The landing in front of the outside door shall be at least <e1>one</e1> <e2>number of storeys</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_7,"The landing in front of the outside door shall be at least <e1>2.2 metres</e1> <e2>time-lapse</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_8,"The landing in front of the outside door shall be at least <e1>130 millimetres</e1> <e2>load</e2> and at least 1,500 millimetres long.",greater-equal
2ff58135-b89d-40d1-a145-51aad9e5a942_9,"The landing in front of the outside door shall be at least <e1>21 C</e1> <e2>proportion</e2> and at least 1,500 millimetres long.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_0,"Gangways should not be less than 1100mm <e1>floor area</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>50mm</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_0,"Gangways should not be less than <e1>2 metres</e1> <e2>Manual control</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_1,"Gangways should not be less than 1100mm <e1>value</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>3</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_1,"Gangways should not be less than <e1>55</e1> <e2>manufacturers declared efficiencies</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_10,"Gangways should not be less than 1100mm <e1>heating plant emission rate</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>600kg/m3</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_10,"Gangways should not be less than <e1>25mm</e1> <e2>total flow rate</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_11,"Gangways should not be less than 1100mm <e1>shallow projecting</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>three</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_11,"Gangways should not be less than <e1>10 litres per second per person</e1> <e2>widened</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_2,"Gangways should not be less than <e1>01:20:00</e1> <e2>going</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_2,"Gangways should not be less than 1100mm <e1>quality of the installation</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>10m</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_3,"Gangways should not be less than 1100mm <e1>net absorber area</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>200 m2</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_3,"Gangways should not be less than <e1>32mm</e1> <e2>standard thickness</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_4,"Gangways should not be less than <e1>A</e1> <e2>category</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_4,"Gangways should not be less than 1100mm <e1>building emission rate</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>900-1000mm</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_5,"Gangways should not be less than <e1>200 lux</e1> <e2>projection</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_5,"Gangways should not be less than 1100mm <e1>thickness</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>EI 30</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_6,"Gangways should not be less than 1100mm <e1>total supply air flow</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>90</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_6,"Gangways should not be less than <e1>20 points</e1> <e2>exceptional circumstances</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_7,"Gangways should not be less than <e1>1400mm</e1> <e2>annual percentage of heat</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_7,"Gangways should not be less than 1100mm <e1>rate of heat release</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>1,000 millimetres</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_8,"Gangways should not be less than 1100mm <e1>total capital cost</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>1000m2</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_8,"Gangways should not be less than <e1>2</e1> <e2>alongside the leading edge</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_9,"Gangways should not be less than 1100mm <e1>travel distance</e1> unless used by not more than 50 persons, in which case gangways should be a minimum of <e2>2,100 millimetres</e2>.",greater-equal
3153d771-404e-4a54-ac05-ed1b75e37506_9,"Gangways should not be less than <e1>one per 100m2</e1> <e2>installation</e2> unless used by not more than 50 persons, in which case gangways should be a minimum of 900mm.",greater-equal
339fc78c-a2f2-481c-a410-3aeb41e24b8a_0,Solid walls constructed of coursed brickwork or blockwork should be at least as <e1>Air permeability</e1> as <e2>1</e2> of the storey height.,greater-equal
339fc78c-a2f2-481c-a410-3aeb41e24b8a_1,Solid walls constructed of coursed brickwork or blockwork should be at least as <e1>feasibility of installing high-efficiency alternative systems</e1> as <e2>1.501kWhPE/kWh</e2> of the storey height.,greater-equal
339fc78c-a2f2-481c-a410-3aeb41e24b8a_10,Solid walls constructed of coursed brickwork or blockwork should be at least as <e1>planned time of use</e1> as <e2>30</e2> of the storey height.,greater-equal
339fc78c-a2f2-481c-a410-3aeb41e24b8a_11,Solid walls constructed of coursed brickwork or blockwork should be at least as <e1>locations</e1> as <e2>8 per cent (1:12.5)</e2> of the storey height.,greater-equal
339fc78c-a2f2-481c-a410-3aeb41e24b8a_2,Solid walls constructed of coursed brickwork or blockwork should be at least as <e1>steps</e1> as <e2>300mm</e2> of the storey height.,greater-equal
339fc78c-a2f2-481c-a410-3aeb41e24b8a_3,Solid walls constructed of coursed brickwork or blockwork should be at least as <e1>projection</e1> as <e2>50</e2> of the storey height.,greater-equal
339fc78c-a2f2-481c-a410-3aeb41e24b8a_4,Solid walls constructed of coursed brickwork or blockwork should be at least as <e1>total load</e1> as <e2>6m</e2> of the storey height.,greater-equal
339fc78c-a2f2-481c-a410-3aeb41e24b8a_5,Solid walls constructed of coursed brickwork or blockwork should be at least as <e1>total combined window area</e1> as <e2>6mm</e2> of the storey height.,greater-equal
