id,text,text-fixed
416_UK_UK_Approved_Document_B_vol_1,"In some cases, however, communal facilities exist that require additional measures to be taken.","In some cases, however, communal facilities exist that require additional measures to be taken."
417_UK_UK_Approved_Document_B_vol_1,Provisions are recommended to support a stay put evacuation strategy for blocks of flats.,Provisions are recommended to support a stay put evacuation strategy for blocks of flats.
418_UK_UK_Approved_Document_B_vol_1,It is based on the principle that a fire is contained in the flat of origin and common escape routes are maintained relatively free from smoke and heat.,It is based on the principle that a fire is contained in the flat of origin and common escape routes are maintained relatively free from smoke and heat.
419_UK_UK_Approved_Document_B_vol_1,"It allows occupants, some of whom may require assistance to escape in the event of a fire, in other flats that are not affected to remain.","It allows occupants, some of whom may require assistance to escape in the event of a fire, in other flats that are not affected to remain."
420_UK_UK_Approved_Document_B_vol_1,Sufficient protection to common means of escape is necessary to allow occupants to escape should they choose to do so or are instructed/aided to by the fire service.,Sufficient protection to common means of escape is necessary to allow occupants to escape should they choose to do so or are instructed/aided to by the fire service.
421_UK_UK_Approved_Document_B_vol_1,A higher standard of protection is therefore needed to ensure common escape routes remain available for a longer period than is provided in other buildings.,A higher standard of protection is therefore needed to ensure common escape routes remain available for a longer period than is provided in other buildings.
422_UK_UK_Approved_Document_B_vol_1,Paragraphs 3.6 to 3.23 deal with the means of escape within each flat.,Paragraphs 3.6 to 3.23 deal with the means of escape within each flat.
423_UK_UK_Approved_Document_B_vol_1,Paragraphs 3.25 to 3.89 deal with the means of escape in common areas of the building (including mixed use buildings in paragraphs 3.76 and 3.77).,Paragraphs 3.25 to 3.89 deal with the means of escape in common areas of the building (including mixed use buildings in paragraphs 3.76 and 3.77).
424_UK_UK_Approved_Document_B_vol_1,Guidance for live/work units is given in paragraph 3.24.,Guidance for live/work units is given in paragraph 3.24.
429_UK_UK_Approved_Document_B_vol_1,Windows or external doors providing emergency escape should comply with all of the following.,Windows or external doors providing emergency escape should comply with all of the following.
430_UK_UK_Approved_Document_B_vol_1,Windows should have an unobstructed openable area that complies with all of the following.,Windows should have an unobstructed openable area that complies with all of the following.
431_UK_UK_Approved_Document_B_vol_1,A minimum area of 0.33m2.,A minimum area of 0.33m2.
435_UK_UK_Approved_Document_B_vol_1,A minimum height of 450mm and a minimum width of 450mm (the route through the window may be at an angle rather than straight through).,A minimum height of 450mm and a minimum width of 450mm (the route through the window may be at an angle rather than straight through).
436_UK_UK_Approved_Document_B_vol_1,The bottom of the openable area is a maximum of 1100mm above the floor.,The bottom of the openable area is a maximum of 1100mm above the floor.
437_UK_UK_Approved_Document_B_vol_1,People escaping should be able to reach a place free from danger from fire.,People escaping should be able to reach a place free from danger from fire.
438_UK_UK_Approved_Document_B_vol_1,Locks (with or without removable keys) and opening stays (with child-resistant release catches) may be fitted to escape windows.,Locks (with or without removable keys) and opening stays (with child-resistant release catches) may be fitted to escape windows.
439_UK_UK_Approved_Document_B_vol_1,Windows should be capable of remaining open without being held.,Windows should be capable of remaining open without being held.
441_UK_UK_Approved_Document_B_vol_1,An inner room is permitted when it is one of the following.,An inner room is permitted when it is one of the following.
443_UK_UK_Approved_Document_B_vol_1,A laundry or utility room.,A laundry or utility room.
444_UK_UK_Approved_Document_B_vol_1,A dressing room.,A dressing room.
445_UK_UK_Approved_Document_B_vol_1,"A bathroom, WC or shower room.","A bathroom, WC or shower room."
446_UK_UK_Approved_Document_B_vol_1,Any room on a storey that is a maximum of 4.5m above ground level which is provided with an emergency escape window as described in paragraph 3.6.,Any room on a storey that is a maximum of 4.5m above ground level which is provided with an emergency escape window as described in paragraph 3.6.
447_UK_UK_Approved_Document_B_vol_1,A gallery that complies with paragraph 3.13.,A gallery that complies with paragraph 3.13.
448_UK_UK_Approved_Document_B_vol_1,A room accessed only via an inner room (an inner inner room) is acceptable when all of the following apply.,A room accessed only via an inner room (an inner inner room) is acceptable when all of the following apply.
449_UK_UK_Approved_Document_B_vol_1,It complies with paragraph 3.7.,It complies with paragraph 3.7.
450_UK_UK_Approved_Document_B_vol_1,The access rooms each have a smoke alarm (see Section 1).,The access rooms each have a smoke alarm (see Section 1).
451_UK_UK_Approved_Document_B_vol_1,None of the access rooms is a kitchen.,None of the access rooms is a kitchen.
453_UK_UK_Approved_Document_B_vol_1,Basement storeys containing habitable rooms should have one of the following.,Basement storeys containing habitable rooms should have one of the following.
454_UK_UK_Approved_Document_B_vol_1,An emergency escape window or external door providing escape from the basement (see paragraph 3.6).,An emergency escape window or external door providing escape from the basement (see paragraph 3.6).
455_UK_UK_Approved_Document_B_vol_1,A protected stairway (minimum REI 30) leading from the basement to a final exit.,A protected stairway (minimum REI 30) leading from the basement to a final exit.
457_UK_UK_Approved_Document_B_vol_1,"Where a flat roof forms part of a means of escape, it should comply with all of the following.","Where a flat roof forms part of a means of escape, it should comply with all of the following."
458_UK_UK_Approved_Document_B_vol_1,It should be part of the same building from which escape is being made.,It should be part of the same building from which escape is being made.
459_UK_UK_Approved_Document_B_vol_1,The route across the roof should lead to a storey exit or external escape route.,The route across the roof should lead to a storey exit or external escape route.
460_UK_UK_Approved_Document_B_vol_1,"The part of the roof (including its supporting structure) forming the escape route, and any opening within 3m of the escape route, should be of fire resisting construction (minimum REI 30).","The part of the roof (including its supporting structure) forming the escape route, and any opening within 3m of the escape route, should be of fire resisting construction (minimum REI 30)."
461_UK_UK_Approved_Document_B_vol_1,A balcony or flat roof intended to form part of an escape route should be provided with guarding etc. in accordance with Approved Document K.,A balcony or flat roof intended to form part of an escape route should be provided with guarding etc. in accordance with Approved Document K.
462_UK_UK_Approved_Document_B_vol_1,"For flats more than 4.5m above ground level, a balcony outside an alternative exit should be a common balcony meeting the conditions described in paragraph 3.22.","For flats more than 4.5m above ground level, a balcony outside an alternative exit should be a common balcony meeting the conditions described in paragraph 3.22."
